age,months_with_company,avg_monthly_spend,num_service_tickets,contract_renewals,num_products,discount_rate,late_payments,region,plan_type,is_family_plan,has_auto_pay,payment_method,churn
37,30,60.69,5.0,2,2,0.447,0,East,Basic,No,Yes,Card,1
56,62,39.03,3.0,4,4,0.071,0,East,Basic,No,No,UPI,0
21,81,76.04,1.0,2,5,0.094,0,South,Basic,No,Yes,Card,0
37,72,40.47,0.0,1,3,0.334,0,North,Basic,Yes,Yes,UPI,0
62,39,55.64,2.0,1,2,0.391,0,East,,Yes,Yes,NetBanking,0
78,48,54.09,0.0,4,2,0.416,0,South,Basic,No,Yes,Card,1
50,57,67.16,1.0,0,4,0.116,0,West,Standard,No,Yes,Cash,0
42,5,,0.0,1,1,0.441,0,North,,No,Yes,Card,0
45,87,77.82,3.0,1,1,0.305,1,East,Basic,No,Yes,Card,0
60,12,46.46,1.0,3,4,0.412,0,South,Basic,Yes,No,UPI,0
51,55,84.4,2.0,0,1,0.034,1,East,Basic,No,Yes,UPI,0
19,78,,1.0,2,2,0.178,0,West,Basic,Yes,Yes,Card,0
51,10,59.02,0.0,4,4,0.262,0,South,Basic,No,No,Card,0
42,119,98.28,1.0,5,2,0.288,0,North,Basic,Yes,Yes,Card,0
61,45,54.45,1.0,2,5,0.05,0,East,Standard,No,,Card,0
72,2,84.78,4.0,5,5,0.269,0,North,Standard,No,No,Card,0
77,79,60.78,0.0,3,1,0.333,1,,Standard,Yes,Yes,Card,0
55,67,68.31,1.0,4,1,0.181,0,East,Basic,No,Yes,Cash,0
40,77,61.4,0.0,1,5,0.25,0,North,Basic,Yes,Yes,UPI,0
45,90,76.96,0.0,5,1,0.146,0,North,Premium,No,,Cash,0
28,57,46.29,1.0,1,3,0.435,0,South,Standard,Yes,,Card,0
76,99,,1.0,0,5,0.3,1,South,Standard,No,No,Card,0
70,45,47.23,1.0,0,3,0.276,1,West,Premium,No,Yes,UPI,0
70,65,61.99,3.0,3,2,0.472,0,South,Standard,No,No,UPI,1
38,19,55.58,3.0,3,1,0.332,0,South,Basic,No,No,UPI,0
37,74,74.21,,1,2,0.14,0,,Standard,No,Yes,Card,0
71,32,86.09,0.0,5,3,0.321,0,West,Basic,No,Yes,NetBanking,1
51,83,40.48,0.0,1,1,0.481,0,South,Standard,No,Yes,UPI,0
61,96,45.32,0.0,3,3,0.012,0,East,Basic,Yes,Yes,Card,0
48,103,31.28,0.0,3,3,0.313,0,East,Basic,No,Yes,UPI,0
45,111,100.61,5.0,3,2,0.078,0,South,Basic,Yes,Yes,Card,0
57,15,66.09,,4,5,0.408,0,North,Basic,Yes,No,Card,1
68,17,69.6,,5,5,0.32,0,East,Standard,No,No,Cash,0
38,111,33.2,1.0,4,4,0.468,0,South,Basic,No,No,UPI,0
68,46,59.98,0.0,5,3,0.335,0,South,,No,No,Card,0
33,4,70.18,0.0,5,3,0.009,0,East,Basic,No,Yes,Card,0
42,35,54.94,0.0,2,1,0.255,0,,Standard,No,Yes,Card,0
74,100,81.51,2.0,3,2,0.452,1,North,Standard,No,No,NetBanking,0
77,43,106.24,2.0,1,1,0.116,0,South,Standard,Yes,No,NetBanking,0
75,10,41.06,2.0,5,2,0.041,0,,Basic,No,No,UPI,1
37,86,,2.0,5,3,0.36,0,West,Basic,Yes,Yes,Cash,0
70,24,42.44,1.0,5,4,0.251,0,South,Basic,Yes,Yes,Card,0
76,42,92.12,2.0,4,2,0.024,0,South,Basic,No,Yes,NetBanking,0
78,1,80.85,2.0,5,2,0.14,0,West,Basic,Yes,Yes,UPI,0
19,72,57.29,1.0,4,4,0.163,2,East,Premium,Yes,Yes,NetBanking,0
64,53,60.73,2.0,1,1,0.334,0,East,Standard,No,Yes,NetBanking,0
79,104,43.67,,1,1,0.236,1,North,Basic,Yes,Yes,UPI,0
65,40,77.8,1.0,3,4,0.244,2,North,Standard,No,Yes,Card,0
32,25,52.4,2.0,2,3,0.403,0,South,Basic,No,Yes,Card,0
65,20,54.8,3.0,4,5,0.139,0,West,Basic,No,No,Card,0
24,24,72.18,0.0,4,4,0.336,1,West,,No,No,Card,0
47,54,56.24,0.0,5,5,0.184,1,,,No,Yes,Card,0
56,11,55.3,1.0,4,4,0.209,1,,Standard,No,,UPI,0
46,48,60.21,1.0,0,5,0.278,0,West,Premium,Yes,Yes,Card,0
61,102,75.91,0.0,2,1,0.348,0,West,Basic,No,No,NetBanking,0
32,92,92.93,3.0,1,3,0.473,0,South,,No,No,Card,0
55,76,71.71,2.0,3,5,0.135,1,South,Premium,No,Yes,Card,0
57,107,76.07,2.0,2,4,0.052,0,West,Basic,Yes,Yes,Card,0
57,93,56.0,1.0,5,3,0.214,1,South,Standard,No,No,Cash,0
35,78,,0.0,1,5,0.273,0,South,Premium,No,No,Card,0
36,103,73.08,2.0,2,2,0.114,1,North,Standard,No,Yes,Card,0
33,15,63.42,2.0,4,1,0.445,1,East,Basic,Yes,Yes,Card,0
46,98,31.55,4.0,2,4,0.399,0,North,,Yes,Yes,Card,0
54,36,53.44,,0,3,0.247,0,East,Standard,No,,Cash,0
40,88,58.34,0.0,1,1,0.225,0,West,Premium,No,Yes,UPI,0
43,109,49.79,1.0,2,2,0.02,0,East,Basic,No,Yes,Card,0
35,60,89.63,2.0,3,1,0.268,1,West,Basic,No,Yes,Card,1
31,11,69.6,4.0,4,5,0.298,0,,Basic,Yes,Yes,Card,1
58,45,87.46,0.0,3,5,0.446,0,West,Basic,No,Yes,UPI,0
68,49,65.27,,2,5,0.251,0,East,Standard,No,No,Card,0
36,112,61.63,2.0,3,1,0.079,0,West,Standard,No,No,UPI,0
71,113,41.27,2.0,0,5,0.09,1,East,Standard,No,Yes,Card,0
53,68,60.24,3.0,1,3,0.08,0,North,Standard,Yes,No,Card,0
28,114,60.26,0.0,3,2,0.469,0,West,Standard,Yes,No,UPI,0
40,52,32.66,0.0,5,4,0.397,0,East,Standard,Yes,Yes,UPI,0
18,49,49.21,1.0,3,5,0.412,0,West,Basic,Yes,Yes,UPI,0
20,100,53.53,3.0,0,3,0.42,1,,Basic,No,Yes,UPI,0
38,80,68.27,1.0,5,1,0.048,1,South,,Yes,No,NetBanking,0
46,63,69.23,1.0,1,5,0.351,1,West,Standard,No,No,NetBanking,0
67,55,48.37,1.0,4,1,0.352,1,East,Basic,Yes,Yes,Card,0
26,84,69.38,2.0,5,1,0.112,0,South,Standard,No,Yes,NetBanking,0
70,90,56.36,0.0,5,4,0.245,1,West,Standard,No,Yes,UPI,0
32,59,5.0,2.0,0,4,0.331,0,East,Basic,Yes,Yes,UPI,0
26,4,50.31,0.0,1,4,0.449,0,North,Standard,No,No,UPI,0
61,13,,0.0,3,5,0.055,0,East,Basic,No,No,Card,0
66,18,26.36,1.0,4,5,0.446,1,North,Premium,No,Yes,UPI,0
55,55,62.25,2.0,5,1,0.461,0,South,Standard,Yes,Yes,UPI,0
25,74,91.71,1.0,3,2,0.462,0,North,Standard,No,Yes,Cash,0
25,96,,1.0,0,4,0.002,0,North,Standard,Yes,Yes,Card,0
42,28,60.04,2.0,4,2,0.11,2,West,Standard,No,Yes,Cash,0
45,94,33.92,2.0,4,4,0.346,0,North,Basic,Yes,Yes,Card,0
79,80,92.54,0.0,2,3,0.161,0,West,Basic,No,No,Cash,0
35,7,58.33,2.0,3,3,0.031,0,East,Premium,No,Yes,UPI,0
29,42,60.93,2.0,1,1,0.381,0,North,Premium,Yes,No,UPI,0
76,37,87.09,0.0,4,4,0.014,1,West,Premium,No,No,UPI,0
27,106,73.23,2.0,0,5,0.223,0,North,Premium,No,Yes,Cash,0
19,110,42.49,4.0,5,5,0.474,0,East,Standard,Yes,No,Card,0
44,98,47.05,2.0,5,2,0.22,0,West,Standard,No,Yes,Card,0
42,63,69.9,0.0,4,4,0.456,0,West,Standard,No,Yes,NetBanking,0
56,59,47.52,1.0,4,1,0.205,0,South,Basic,No,Yes,Card,0
72,38,17.66,2.0,5,4,0.173,0,West,Standard,Yes,Yes,UPI,0
75,92,58.94,2.0,0,3,0.054,0,West,Standard,Yes,No,UPI,0
35,11,30.4,0.0,3,5,0.179,0,South,Standard,Yes,No,NetBanking,0
78,33,92.33,1.0,3,4,0.168,1,East,Basic,No,No,NetBanking,0
57,17,63.54,1.0,5,1,0.423,0,South,Standard,Yes,Yes,Card,0
22,59,41.9,3.0,4,5,0.46,1,South,Premium,No,No,UPI,0
76,36,46.03,2.0,3,4,0.011,0,South,,No,No,UPI,0
26,24,22.21,3.0,3,2,0.049,1,North,Basic,No,,UPI,0
54,45,38.01,2.0,0,2,0.322,1,East,Standard,No,No,Card,0
67,103,80.33,1.0,1,1,0.242,1,North,Standard,No,Yes,Card,0
33,67,104.64,0.0,2,2,0.148,0,North,Standard,No,Yes,UPI,0
34,98,74.53,2.0,5,5,0.13,1,South,Standard,No,Yes,Card,0
47,109,58.16,1.0,5,5,0.112,0,North,Basic,No,Yes,UPI,0
72,108,51.36,5.0,3,3,0.263,0,,Basic,Yes,No,Card,0
31,42,40.87,1.0,0,2,0.009,0,East,Premium,Yes,No,NetBanking,0
59,105,101.2,1.0,4,2,0.369,0,North,Basic,No,No,NetBanking,0
46,109,56.23,1.0,2,5,0.15,0,North,Basic,Yes,Yes,UPI,0
24,115,102.31,1.0,3,1,0.213,0,North,Basic,Yes,Yes,NetBanking,0
62,42,87.87,4.0,2,4,0.264,2,East,Basic,Yes,Yes,Cash,0
69,28,25.18,,4,5,0.106,0,South,Basic,No,No,UPI,0
53,70,46.68,1.0,1,5,0.442,0,East,Standard,No,No,UPI,0
28,111,46.62,1.0,0,4,0.341,0,East,Standard,Yes,No,Card,0
27,108,,0.0,1,5,0.435,0,South,Standard,No,No,NetBanking,0
44,68,,2.0,5,2,0.238,0,North,Basic,Yes,Yes,UPI,0
49,18,119.92,0.0,0,5,0.216,1,South,Premium,No,Yes,UPI,0
52,51,38.46,0.0,1,1,0.119,0,South,Basic,Yes,No,UPI,0
33,85,64.58,3.0,2,1,0.272,0,South,Basic,No,,Card,0
49,67,72.33,3.0,5,1,0.297,0,West,Basic,No,Yes,UPI,0
36,42,59.97,2.0,2,4,0.21,0,North,Premium,Yes,Yes,NetBanking,0
60,41,62.2,0.0,5,2,0.073,0,South,Standard,No,Yes,Card,0
67,8,39.1,0.0,5,4,0.137,1,West,Standard,No,No,Card,0
58,35,62.13,2.0,3,1,0.007,0,West,Basic,No,Yes,Cash,0
18,80,70.23,0.0,2,4,0.16,2,South,Basic,No,Yes,Card,0
79,29,66.55,3.0,3,2,0.29,0,East,Premium,No,No,UPI,0
19,119,71.4,4.0,4,3,0.478,0,North,Basic,Yes,Yes,UPI,0
79,10,88.25,2.0,0,1,0.089,0,West,Standard,Yes,No,UPI,1
19,71,78.74,2.0,4,5,0.028,2,East,Standard,Yes,No,Card,0
50,60,61.43,2.0,2,2,0.148,0,South,,No,Yes,Card,0
24,100,36.56,,5,4,0.078,0,South,Basic,No,Yes,UPI,0
23,106,48.0,,3,3,0.348,0,South,Basic,Yes,Yes,Card,0
60,65,55.61,3.0,5,3,0.003,0,East,,No,Yes,UPI,1
63,75,65.05,2.0,0,3,0.49,0,North,Premium,No,Yes,Cash,0
25,84,50.43,2.0,0,1,0.428,0,East,Standard,Yes,Yes,NetBanking,0
78,62,41.29,0.0,0,5,0.245,0,North,Basic,Yes,Yes,Card,0
37,23,36.24,0.0,5,4,0.46,1,West,Premium,Yes,No,UPI,0
37,52,26.98,1.0,5,2,0.314,0,North,Basic,Yes,Yes,Card,0
36,29,55.3,2.0,5,1,0.497,1,West,Basic,No,Yes,UPI,0
46,56,30.61,0.0,1,5,0.139,0,South,Basic,No,Yes,Card,0
29,74,39.99,1.0,1,2,0.498,1,South,Premium,No,No,NetBanking,0
44,25,52.12,1.0,2,5,0.09,0,South,Basic,Yes,Yes,UPI,0
31,30,33.28,1.0,4,4,0.177,0,,Basic,No,Yes,Card,0
21,98,67.6,0.0,1,5,0.468,0,,Basic,Yes,No,Card,0
40,45,74.8,1.0,3,4,0.185,0,South,Basic,No,No,UPI,0
59,24,49.01,1.0,3,1,0.105,1,North,Standard,Yes,No,NetBanking,0
65,85,51.26,,2,1,0.03,0,South,Basic,No,,Card,0
39,86,70.75,1.0,2,2,0.074,1,West,Standard,No,Yes,UPI,0
38,99,45.72,1.0,3,3,0.178,0,North,Premium,Yes,Yes,Card,0
66,91,44.35,1.0,4,4,0.211,0,,Basic,No,Yes,NetBanking,0
60,119,83.93,,1,5,0.271,0,,Premium,No,No,UPI,0
69,69,77.68,3.0,3,1,0.407,2,East,Standard,No,No,UPI,0
74,35,72.03,0.0,0,4,0.007,0,North,Premium,No,No,Card,0
68,103,78.51,1.0,0,1,0.421,0,East,Basic,Yes,Yes,NetBanking,0
76,32,20.45,2.0,3,3,0.289,1,West,Standard,No,,UPI,0
43,35,,3.0,2,1,0.378,1,South,Standard,Yes,No,Card,0
42,99,67.84,0.0,1,2,0.378,0,South,Basic,No,,UPI,0
37,105,80.22,5.0,0,4,0.452,2,South,Standard,Yes,Yes,Card,0
32,41,67.74,2.0,5,4,0.047,0,South,Basic,No,Yes,NetBanking,0
64,87,60.98,0.0,4,5,0.286,1,North,Standard,No,Yes,UPI,0
62,110,54.49,2.0,5,3,0.455,0,North,Standard,No,No,UPI,0
67,96,67.34,3.0,0,2,0.36,0,East,Standard,No,Yes,Card,0
28,1,53.77,,0,5,0.048,1,South,Basic,Yes,No,NetBanking,0
48,80,77.36,1.0,1,5,0.307,0,North,Premium,No,Yes,NetBanking,0
31,21,28.27,0.0,0,5,0.4,0,West,Basic,No,Yes,UPI,0
73,101,49.17,0.0,2,4,0.137,1,South,Standard,No,No,UPI,0
34,8,100.9,2.0,3,4,0.316,0,North,Standard,Yes,Yes,Card,0
26,119,47.48,4.0,1,1,0.42,0,North,Basic,No,No,Card,0
53,22,55.23,4.0,2,3,0.262,0,South,Standard,No,No,NetBanking,0
72,50,42.35,2.0,3,3,0.097,1,East,Premium,Yes,No,UPI,0
74,28,66.72,0.0,1,2,0.275,1,North,Premium,No,,Card,0
23,97,45.27,0.0,2,1,0.294,0,West,Basic,No,No,UPI,0
38,47,56.29,0.0,3,2,0.201,0,West,Basic,No,Yes,Card,0
27,89,76.98,1.0,5,5,0.34,0,South,Basic,Yes,No,Card,0
37,8,,1.0,1,5,0.217,1,West,Standard,No,Yes,Cash,0
51,54,75.77,1.0,0,4,0.439,0,East,Basic,Yes,Yes,Card,0
35,109,76.44,2.0,5,1,0.396,0,West,Basic,Yes,Yes,Card,0
22,111,81.1,5.0,3,4,0.402,1,South,,Yes,No,NetBanking,0
49,25,62.81,2.0,2,1,0.263,1,East,Premium,Yes,Yes,Card,0
21,47,124.83,0.0,4,4,0.098,0,North,Basic,No,No,Card,0
32,49,81.09,0.0,5,1,0.362,0,North,,Yes,No,UPI,0
18,68,66.5,2.0,0,2,0.034,0,West,Basic,Yes,Yes,Card,0
23,64,42.48,1.0,5,1,0.259,1,South,Standard,No,Yes,Card,0
45,13,58.06,1.0,3,5,0.026,1,South,Standard,No,No,UPI,0
70,91,88.53,0.0,3,3,0.264,1,North,Premium,No,Yes,Cash,0
66,27,94.19,3.0,5,5,0.343,0,West,Standard,No,Yes,NetBanking,0
24,38,89.57,2.0,1,1,0.21,1,South,Basic,Yes,,Card,0
20,101,75.7,,4,4,0.208,0,North,Basic,No,Yes,UPI,0
38,83,34.89,1.0,3,3,0.061,0,East,Basic,No,No,UPI,0
58,48,69.74,1.0,5,3,0.151,0,North,Basic,Yes,No,Card,0
64,109,35.17,2.0,2,5,0.222,0,South,Premium,Yes,,Card,0
69,47,30.25,0.0,4,1,0.432,0,East,Standard,No,Yes,UPI,0
39,68,,1.0,2,5,0.449,0,West,Premium,Yes,Yes,Card,0
28,30,70.46,2.0,2,1,0.477,0,West,Basic,Yes,Yes,NetBanking,0
19,22,78.07,1.0,2,2,0.05,1,North,Premium,Yes,Yes,Card,0
27,59,69.94,1.0,5,1,0.148,0,South,Premium,No,No,Card,0
22,67,70.63,3.0,5,3,0.231,3,West,Standard,No,Yes,NetBanking,0
71,96,40.31,4.0,1,3,0.321,0,South,Basic,No,Yes,NetBanking,0
34,47,57.9,5.0,5,4,0.351,0,East,Premium,No,No,Card,0
69,107,29.86,4.0,3,4,0.393,1,South,Premium,No,Yes,UPI,0
52,73,19.93,1.0,0,4,0.248,1,West,Basic,Yes,Yes,NetBanking,0
51,9,74.81,4.0,4,5,0.278,1,South,Premium,Yes,No,Card,0
46,88,44.94,0.0,0,3,0.48,2,West,Premium,No,No,UPI,0
68,69,77.45,5.0,5,1,0.12,1,South,Basic,No,Yes,UPI,1
20,47,82.17,2.0,2,1,0.402,0,East,Basic,No,Yes,Card,0
23,56,47.61,1.0,5,2,0.356,1,North,Basic,No,Yes,NetBanking,0
44,36,71.81,0.0,2,4,0.07,0,East,Standard,No,Yes,Cash,0
42,74,46.78,1.0,0,1,0.463,1,South,Premium,No,Yes,UPI,0
51,68,23.08,2.0,4,5,0.428,0,North,Premium,No,Yes,Card,0
63,54,62.47,2.0,4,5,0.39,0,South,Basic,No,No,NetBanking,0
54,34,,4.0,1,1,0.063,0,North,Standard,Yes,Yes,UPI,0
33,48,51.2,1.0,1,4,0.07,0,West,Standard,Yes,No,Card,0
38,60,99.51,1.0,5,3,0.342,0,West,Standard,Yes,Yes,UPI,0
64,57,29.48,1.0,4,3,0.054,1,East,Standard,Yes,Yes,UPI,0
30,37,67.66,1.0,1,4,0.057,0,South,Standard,Yes,Yes,Card,1
49,70,40.1,1.0,4,3,0.2,0,South,Basic,No,Yes,Card,0
51,27,78.17,1.0,1,2,0.003,0,South,Basic,No,No,NetBanking,0
64,60,65.97,,1,3,0.361,0,North,Premium,No,Yes,Cash,0
62,15,67.59,2.0,3,1,0.27,0,East,Basic,No,No,Card,0
46,57,41.1,1.0,4,2,0.039,0,West,,No,No,Card,0
37,94,44.69,1.0,5,5,0.272,0,North,Premium,No,Yes,Card,0
40,98,78.55,2.0,2,1,0.027,0,North,Premium,No,Yes,UPI,0
43,83,95.42,1.0,0,3,0.035,0,North,Standard,Yes,No,Card,0
31,89,69.61,0.0,3,2,0.243,0,South,Basic,No,,UPI,0
56,8,42.05,1.0,4,3,0.25,0,North,Standard,No,Yes,Card,0
30,41,66.78,0.0,5,2,0.169,0,South,Standard,Yes,No,NetBanking,0
58,78,108.55,3.0,0,3,0.311,0,North,Basic,No,Yes,NetBanking,0
64,96,,2.0,3,3,0.194,1,North,Basic,Yes,No,UPI,0
77,70,89.24,1.0,3,4,0.293,0,East,Basic,No,Yes,Card,0
25,102,45.19,2.0,3,2,0.175,0,West,Standard,No,No,UPI,0
65,33,59.16,1.0,0,3,0.357,0,North,Premium,No,Yes,Card,0
23,19,72.39,0.0,0,4,0.29,0,North,Standard,No,,Card,0
38,11,67.95,1.0,3,4,0.08,0,South,Basic,No,No,UPI,0
28,70,44.67,1.0,1,3,0.343,0,West,Basic,Yes,Yes,NetBanking,0
28,80,43.81,4.0,3,2,0.392,0,East,Standard,No,Yes,NetBanking,0
28,34,79.77,1.0,0,3,0.033,0,East,Standard,No,No,Card,0
20,94,83.83,1.0,4,3,0.305,1,East,Basic,Yes,Yes,UPI,0
69,88,90.24,3.0,1,5,0.395,0,West,Premium,Yes,Yes,Card,0
21,43,96.08,1.0,2,2,0.057,1,North,Premium,No,No,UPI,0
42,29,62.69,1.0,2,2,0.451,0,North,Premium,Yes,No,Card,0
61,89,53.78,3.0,2,4,0.207,0,South,Basic,No,Yes,UPI,0
79,80,87.02,1.0,3,4,0.369,1,South,Standard,Yes,No,NetBanking,0
70,21,74.26,0.0,3,3,0.45,1,North,Standard,No,No,Card,0
26,31,40.35,2.0,4,1,0.495,0,West,Standard,No,Yes,NetBanking,0
79,58,39.33,2.0,5,4,0.292,0,East,Basic,No,No,UPI,0
58,61,69.84,2.0,1,4,0.352,0,,Basic,No,Yes,UPI,0
29,20,56.45,0.0,5,5,0.126,1,West,Basic,Yes,,UPI,0
45,113,59.47,2.0,3,3,0.145,0,,Premium,No,No,Card,0
74,47,81.45,0.0,1,3,0.425,0,West,Standard,No,Yes,Card,0
42,46,75.18,,5,2,0.199,1,East,Premium,No,Yes,Card,0
29,8,86.6,2.0,4,3,0.411,0,South,Standard,No,Yes,UPI,0
72,105,21.37,0.0,1,1,0.025,0,East,Basic,No,,Card,0
77,28,65.07,0.0,1,3,0.109,0,West,Standard,Yes,No,UPI,0
78,118,73.89,3.0,3,4,0.085,0,West,Basic,Yes,No,NetBanking,0
77,60,29.47,2.0,4,4,0.264,0,,Premium,Yes,No,UPI,0
72,105,46.9,0.0,0,4,0.04,1,North,Basic,No,Yes,Card,0
46,22,43.19,3.0,3,5,0.172,0,West,Basic,No,Yes,UPI,0
29,20,60.43,1.0,3,4,0.493,0,South,Standard,Yes,No,Card,0
56,96,92.56,1.0,5,4,0.397,0,East,Standard,Yes,Yes,UPI,0
31,98,100.45,2.0,4,3,0.38,0,East,Standard,No,Yes,Card,0
47,65,43.71,1.0,5,4,0.068,1,East,Basic,Yes,Yes,Card,0
58,4,,4.0,0,4,0.182,0,North,Standard,No,No,NetBanking,0
76,113,71.18,3.0,4,3,0.34,0,East,,No,No,Card,0
35,47,67.75,4.0,2,3,0.011,0,North,Standard,No,Yes,Card,0
33,112,67.98,0.0,3,4,0.217,2,South,Standard,No,No,Card,0
63,104,66.07,2.0,5,2,0.464,2,North,Basic,No,No,Card,0
18,102,93.75,1.0,5,2,0.041,0,East,Basic,No,No,NetBanking,0
53,82,82.05,1.0,1,3,0.453,1,North,Basic,No,Yes,Card,0
64,81,38.8,1.0,1,4,0.097,0,South,Basic,Yes,Yes,Card,0
52,64,75.91,2.0,4,3,0.095,1,West,Standard,Yes,Yes,NetBanking,0
41,3,77.85,1.0,5,1,0.098,0,South,Basic,No,No,Card,0
69,47,66.3,3.0,3,5,0.466,0,West,Basic,No,,Card,0
41,87,82.63,0.0,0,3,0.302,0,South,Standard,No,Yes,Card,0
62,97,63.76,1.0,0,3,0.375,0,North,Standard,Yes,Yes,NetBanking,0
46,67,64.01,1.0,4,5,0.183,0,West,Premium,No,,UPI,0
19,85,62.42,1.0,4,3,0.437,0,South,Premium,Yes,No,UPI,0
50,3,19.64,1.0,5,1,0.291,0,West,Standard,No,Yes,UPI,0
21,56,58.39,2.0,3,5,0.3,0,South,Basic,No,No,UPI,0
75,61,46.63,1.0,2,2,0.376,0,West,Standard,No,No,UPI,0
55,107,36.27,,0,5,0.387,0,South,Standard,No,No,NetBanking,0
41,38,88.68,4.0,4,3,0.341,0,West,Standard,No,Yes,UPI,0
48,28,70.08,0.0,5,2,0.059,0,North,,No,No,NetBanking,0
56,42,59.4,2.0,0,2,0.433,0,East,Standard,Yes,No,Card,0
34,21,48.7,3.0,2,5,0.13,1,North,Basic,Yes,No,UPI,0
35,67,65.92,4.0,2,5,0.498,0,West,Standard,No,Yes,UPI,0
43,77,79.83,,4,1,0.193,0,North,Basic,Yes,,Card,0
34,96,43.46,,4,5,0.06,0,South,Premium,Yes,Yes,Card,0
64,116,59.9,2.0,1,5,0.158,0,East,Basic,Yes,Yes,Card,0
24,9,77.36,1.0,5,4,0.287,1,South,Standard,Yes,No,Card,0
69,30,21.28,4.0,0,1,0.196,1,West,Standard,No,Yes,NetBanking,0
39,36,58.85,2.0,4,3,0.414,2,East,Basic,No,No,Card,0
52,30,51.41,1.0,4,3,0.341,0,North,Standard,No,No,UPI,0
27,99,57.32,1.0,0,1,0.107,0,,Basic,No,Yes,Card,0
41,17,49.97,1.0,4,5,0.269,0,South,Basic,Yes,Yes,UPI,0
64,4,62.75,0.0,1,4,0.394,0,East,Basic,No,Yes,Card,0
34,103,98.47,2.0,1,1,0.446,0,North,Standard,No,Yes,Card,0
26,115,53.52,3.0,0,2,0.197,1,South,Premium,No,No,UPI,0
50,27,65.83,2.0,4,5,0.462,1,West,Basic,No,Yes,Card,0
28,40,99.89,,4,3,0.018,0,West,Standard,No,Yes,Card,0
37,60,49.0,1.0,3,3,0.338,1,West,Premium,Yes,,UPI,0
45,63,96.29,4.0,4,1,0.391,1,East,Basic,No,No,NetBanking,0
52,118,60.11,0.0,2,1,0.213,0,North,,No,No,UPI,0
57,49,,0.0,3,5,0.005,0,South,Basic,No,No,UPI,0
59,2,75.0,0.0,4,5,0.344,0,North,Standard,No,Yes,UPI,0
70,51,66.14,,2,1,0.171,0,East,Standard,Yes,Yes,UPI,0
22,67,58.69,1.0,3,3,0.076,2,North,Premium,Yes,No,UPI,0
40,62,47.52,0.0,0,4,0.079,1,West,Basic,No,Yes,UPI,0
18,61,61.52,1.0,3,5,0.385,0,North,,No,Yes,UPI,0
18,110,77.95,0.0,5,3,0.094,0,North,Standard,Yes,No,UPI,0
31,97,59.74,0.0,4,5,0.242,1,West,Standard,Yes,Yes,Card,0
55,30,53.67,1.0,1,1,0.485,0,North,Standard,Yes,Yes,Card,0
73,43,54.98,5.0,3,1,0.379,0,North,Standard,Yes,No,UPI,0
65,80,79.85,,3,3,0.274,0,East,Standard,No,Yes,UPI,0
58,49,84.5,1.0,5,2,0.264,0,West,Basic,Yes,Yes,UPI,0
66,51,46.66,1.0,4,4,0.084,0,South,Basic,No,Yes,Card,0
28,20,46.63,3.0,4,2,0.223,0,South,Basic,No,Yes,UPI,0
70,31,67.59,1.0,4,3,0.072,1,North,Basic,No,Yes,Cash,0
73,89,90.55,4.0,2,3,0.042,1,East,Standard,No,No,Card,0
23,101,82.92,1.0,2,5,0.055,0,South,Basic,Yes,No,UPI,0
47,94,34.96,0.0,2,1,0.303,0,East,Standard,Yes,No,Card,0
69,37,54.72,0.0,2,3,0.097,0,South,Basic,Yes,No,UPI,0
47,17,41.39,3.0,5,2,0.075,1,West,Premium,Yes,Yes,Card,0
70,20,54.65,1.0,5,1,0.434,0,East,Basic,No,Yes,UPI,0
76,47,92.09,0.0,5,5,0.061,2,East,Basic,Yes,Yes,Card,0
47,62,31.55,3.0,3,5,0.353,0,South,Standard,No,Yes,Card,0
21,107,,3.0,1,1,0.209,0,South,Basic,No,Yes,Card,0
39,107,43.43,3.0,0,4,0.29,0,South,Standard,Yes,Yes,Card,0
31,1,65.75,2.0,1,4,0.012,1,East,Basic,Yes,No,NetBanking,0
47,85,,1.0,3,4,0.0,0,North,Standard,No,Yes,Card,0
54,36,68.75,0.0,2,3,0.409,0,North,Basic,No,No,Card,0
46,24,83.51,1.0,3,2,0.238,0,South,Basic,Yes,Yes,NetBanking,0
30,67,24.74,0.0,5,1,0.036,0,North,Standard,No,Yes,Card,0
36,5,83.77,2.0,2,1,0.172,0,North,Standard,Yes,No,UPI,0
60,40,53.76,2.0,5,1,0.253,1,East,Standard,No,Yes,Card,0
19,66,74.63,1.0,3,3,0.068,1,West,Basic,No,Yes,NetBanking,1
31,33,33.53,0.0,4,1,0.273,0,North,Standard,Yes,,UPI,0
73,71,60.1,1.0,0,4,0.264,1,West,,Yes,No,Card,0
24,55,64.73,1.0,1,4,0.301,0,North,Standard,No,Yes,UPI,0
43,96,83.12,0.0,5,2,0.405,2,West,Premium,No,Yes,Card,0
30,22,28.29,0.0,5,1,0.206,0,East,Basic,No,Yes,Card,0
24,7,60.62,,3,3,0.444,0,South,Basic,No,Yes,Card,0
44,64,38.3,1.0,0,5,0.237,0,East,Standard,No,No,UPI,0
50,31,70.11,3.0,0,2,0.229,0,,Premium,No,Yes,UPI,0
28,85,75.54,2.0,2,5,0.328,0,South,Standard,No,Yes,Card,0
22,12,85.74,3.0,5,2,0.309,1,South,Standard,Yes,No,UPI,1
26,69,49.3,0.0,2,1,0.006,0,West,Standard,Yes,No,Card,0
58,118,78.54,3.0,5,4,0.491,1,West,Basic,No,Yes,UPI,0
